epoch,distance_mae_error,gate_center_mae_error,loss,lr,orientation_mae_error,val_distance_mae_error,val_gate_center_mae_error,val_loss,val_orientation_mae_error
455,0.020715935,0.010738333,0.509060900808065,1e-05,0.0145333,0.027941214,0.011553753,0.7522078662489852,0.015754903
456,0.020692812,0.010726114,0.5078794826869987,1e-05,0.014533097,0.027935468,0.011585034,0.7549098726982871,0.015784077
457,0.020732291,0.010748903,0.5093794021622869,1e-05,0.014529924,0.027889963,0.011571478,0.7513828435912728,0.015730241
458,0.020609234,0.01071114,0.505839553547234,1e-05,0.014538877,0.027851816,0.011534434,0.7511639821653565,0.015748031
459,0.020571966,0.010741626,0.5045854555684581,1e-05,0.0145528745,0.027823128,0.0115612475,0.7506241779774427,0.015733862
460,0.02062145,0.010730695,0.5065726458547309,1e-05,0.014539846,0.027764268,0.011563389,0.7479083944732944,0.015708243
461,0.020566685,0.010716245,0.505057645035666,1e-05,0.014503643,0.027858969,0.011539217,0.7499645603820682,0.015736446
462,0.020644808,0.010726872,0.5067658010703414,1e-05,0.014565809,0.027786437,0.011511911,0.7483112194264928,0.015720474
463,0.020659048,0.010699312,0.505884775817052,1e-05,0.014505809,0.027828438,0.011528148,0.7493517715483904,0.015719531
464,0.020577777,0.010711019,0.504647988436827,1e-05,0.0144805005,0.02779818,0.011546593,0.7509404557446638,0.015758777
465,0.020488538,0.010714816,0.5017763439193795,1e-05,0.014462142,0.027792864,0.011540892,0.7501182404036323,0.015746363
466,0.02056041,0.010692272,0.503361561576206,1e-05,0.014486927,0.027753044,0.011542161,0.7489817285289367,0.015720705
467,0.020588426,0.010716901,0.504966957492478,1e-05,0.0144758895,0.027791329,0.01154193,0.7487201147402326,0.015706738
468,0.020542264,0.0107014915,0.5041350337038357,1e-05,0.014511703,0.027799478,0.011525249,0.7492136095340053,0.015731527
469,0.020515617,0.0106878625,0.5033303943006098,1e-05,0.014474713,0.027907822,0.01152252,0.7508698916062713,0.015702566
470,0.020583605,0.010700454,0.5053359085670431,1e-05,0.014487093,0.027905706,0.011499385,0.7503222804516554,0.01572804
471,0.020400437,0.010655486,0.5003899569729029,1e-05,0.014479865,0.027838567,0.0115266135,0.7505131714666883,0.015751993
472,0.020646468,0.010695481,0.5035343038433592,1e-05,0.014462485,0.027823098,0.011513905,0.749624775412182,0.01572601
473,0.020574676,0.010700197,0.5024352707695879,1e-05,0.014472545,0.02782573,0.011526996,0.7516346353416642,0.015765047
474,0.020416753,0.010662956,0.4994293446176772,1e-05,0.014462652,0.027839594,0.011541322,0.748968900491794,0.015710553
475,0.02058662,0.010696058,0.5031459746555127,1e-05,0.0144830085,0.027826332,0.011516899,0.7474715110535423,0.01569687
476,0.020382663,0.010664944,0.4979680504577168,1e-05,0.014452288,0.027931541,0.011506748,0.7528059252848228,0.015723381
477,0.02038373,0.010658655,0.4988779140257808,1e-05,0.01443377,0.027825892,0.011492076,0.7479442727441589,0.015669554
478,0.020391166,0.010675241,0.4981819841193824,1e-05,0.014421002,0.027797116,0.011492561,0.74867231802394,0.015692309
479,0.020387946,0.010660558,0.4987722788899966,1e-05,0.014439898,0.027748622,0.011488016,0.7475878586992621,0.015689224
480,0.020506496,0.010667322,0.50111505810073,1e-05,0.01448162,0.027709357,0.011495996,0.7471226491034031,0.015672443
481,0.020393081,0.010681518,0.4979668246618505,1e-05,0.0144513035,0.027636379,0.011510431,0.7456367885073026,0.015665462
482,0.020394435,0.010648872,0.4976896188562965,1e-05,0.014423,0.027720088,0.011481578,0.7456167408575615,0.015706453
483,0.020374943,0.010643928,0.4971207642390999,1e-05,0.014440203,0.027830128,0.01147847,0.7474549608305097,0.015694233
484,0.020410378,0.010651716,0.49802917047017753,1e-05,0.014426187,0.02767324,0.011513746,0.7452399727577964,0.015704602
485,0.020318782,0.010664302,0.4964990211409077,1e-05,0.01443197,0.027735442,0.0114881145,0.7481806377569834,0.015731795
486,0.020370292,0.010649122,0.49698668998910966,1e-05,0.014405585,0.027783552,0.011459566,0.7473479484518369,0.015682472
487,0.020321816,0.010659334,0.4962949601229789,1e-05,0.014406347,0.0278442,0.011497862,0.7476979757969578,0.015674846
488,0.020302974,0.010645544,0.49650347698159114,1e-05,0.014417732,0.027621714,0.011493485,0.7447348178053895,0.01569336
489,0.020335123,0.010628922,0.49541167618897153,1e-05,0.0144033935,0.027796129,0.011478156,0.7471017691617211,0.015708573
490,0.02033221,0.010651483,0.49523747220515657,1e-05,0.0143922465,0.027763195,0.011461256,0.7447367664426565,0.01566285
491,0.020220423,0.010645717,0.49429142228771433,1e-05,0.01444569,0.02773049,0.011473153,0.7488144508873423,0.015709398
492,0.020331018,0.010627747,0.49470655929754853,1e-05,0.014432528,0.027826406,0.0114875715,0.7479246221482754,0.015689662
493,0.020330854,0.010628926,0.4952866969166065,1e-05,0.014400217,0.02765634,0.011484109,0.745748670771718,0.01568798
494,0.020233586,0.010642537,0.4931981560488656,1e-05,0.01440069,0.02765675,0.011455793,0.7441151104867458,0.015684836
495,0.020220941,0.010610124,0.49421426568321464,1e-05,0.0144117465,0.027729701,0.011439406,0.7454023184254766,0.01567812
496,0.020280045,0.010629209,0.4951443275272093,1e-05,0.014384202,0.02770906,0.01147896,0.7471858967716495,0.015707152
497,0.020202303,0.010604262,0.4918344877275342,1e-05,0.014403728,0.027621977,0.011458546,0.7431791322305799,0.015675716
498,0.020172926,0.010609271,0.49170087895491915,1e-05,0.014373889,0.02771484,0.011445265,0.7451269353429476,0.015690349
499,0.020204894,0.010625641,0.4929335887889227,1e-05,0.0143945655,0.02775871,0.011467331,0.7465506503358483,0.015712835
